InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID
539444,84946,12,2010-12-17 15:52,1.25,14146
539444,84945,12,2010-12-17 15:52,0.85,14146
539444,22810,48,2010-12-17 15:52,2.55,14146
539444,22834,48,2010-12-17 15:52,0.85,14146
539445,21539,12,2010-12-17 15:57,4.95,17865
539445,22423,16,2010-12-17 15:57,10.95,17865
539445,21527,4,2010-12-17 15:57,7.95,17865
539445,22309,6,2010-12-17 15:57,2.55,17865
539445,82483,4,2010-12-17 15:57,5.95,17865
539445,37448,12,2010-12-17 15:57,1.49,17865
539446,22834,48,2010-12-17 15:58,0.85,12705
539446,84660C,20,2010-12-17 15:58,1.25,12705
539446,84012,24,2010-12-17 15:58,0.85,12705
539446,70006,30,2010-12-17 15:58,0.42,12705
539446,84674,24,2010-12-17 15:58,1.25,12705
539446,84660B,20,2010-12-17 15:58,1.25,12705
539446,84660A,20,2010-12-17 15:58,1.25,12705
539446,22837,8,2010-12-17 15:58,4.65,12705
539446,21481,12,2010-12-17 15:58,2.95,12705
539446,22113,12,2010-12-17 15:58,3.75,12705
539446,84030E,4,2010-12-17 15:58,4.25,12705
539446,22254,12,2010-12-17 15:58,1.25,12705
539446,22255,12,2010-12-17 15:58,0.85,12705
539446,22326,6,2010-12-17 15:58,2.95,12705
539446,22328,6,2010-12-17 15:58,2.95,12705
539446,22659,24,2010-12-17 15:58,1.95,12705
539446,21426,6,2010-12-17 15:58,2.1,12705
539446,21424,6,2010-12-17 15:58,2.95,12705
539446,21731,12,2010-12-17 15:58,1.65,12705
539446,20712,20,2010-12-17 15:58,1.95,12705
539446,21232,12,2010-12-17 15:58,1.25,12705
539446,21231,12,2010-12-17 15:58,1.25,12705
539446,22892,12,2010-12-17 15:58,1.25,12705
539446,22423,4,2010-12-17 15:58,12.75,12705
539446,22221,2,2010-12-17 15:58,9.95,12705
539446,22236,2,2010-12-17 15:58,12.75,12705
539446,22223,3,2010-12-17 15:58,4.95,12705
539446,22222,3,2010-12-17 15:58,4.95,12705
539446,21871,12,2010-12-17 15:58,1.25,12705
539446,POST,9,2010-12-17 15:58,18,12705
539447,22630,12,2010-12-17 16:00,1.95,12395
539447,21880,24,2010-12-17 16:00,0.19,12395
539447,21879,24,2010-12-17 16:00,0.19,12395
539447,22390,12,2010-12-17 16:00,0.85,12395
539447,22504,3,2010-12-17 16:00,12.75,12395
539447,22740,48,2010-12-17 16:00,0.85,12395
539447,22754,12,2010-12-17 16:00,0.85,12395
539447,22755,12,2010-12-17 16:00,0.85,12395
539447,22667,12,2010-12-17 16:00,2.95,12395
539447,22666,6,2010-12-17 16:00,2.95,12395
539447,84906,2,2010-12-17 16:00,5.95,12395
539447,46000U,2,2010-12-17 16:00,1.25,12395
539447,22629,12,2010-12-17 16:00,1.95,12395
539447,22355,10,2010-12-17 16:00,0.85,12395
539447,22356,10,2010-12-17 16:00,0.85,12395
539447,20719,10,2010-12-17 16:00,0.85,12395
539447,20724,10,2010-12-17 16:00,0.85,12395
539447,POST,3,2010-12-17 16:00,18,12395
539447,21258,1,2010-12-17 16:00,12.75,12395
C539448,20802,-36,2010-12-17 16:25,0.42,15157
C539448,20803,-36,2010-12-17 16:25,0.42,15157
539450,21700,1,2010-12-17 16:53,0.85,15570
539450,21698,2,2010-12-17 16:53,0.85,15570
539450,22977,1,2010-12-17 16:53,1.25,15570
539450,22975,1,2010-12-17 16:53,1.25,15570
539450,22483,1,2010-12-17 16:53,2.95,15570
539450,22576,5,2010-12-17 16:53,0.85,15570
539450,22573,6,2010-12-17 16:53,0.85,15570
539450,22574,5,2010-12-17 16:53,0.85,15570
539450,22086,3,2010-12-17 16:53,2.95,15570
539450,22748,4,2010-12-17 16:53,2.1,15570
539450,22834,5,2010-12-17 16:53,2.1,15570
539450,84347,5,2010-12-17 16:53,2.55,15570
539450,22975,2,2010-12-17 16:53,1.25,15570
539450,22977,2,2010-12-17 16:53,1.25,15570
539450,22699,2,2010-12-17 16:53,2.95,15570
539450,85123A,6,2010-12-17 16:53,2.95,15570
539450,22141,3,2010-12-17 16:53,2.1,15570
539450,22727,2,2010-12-17 16:53,3.75,15570
539450,22726,2,2010-12-17 16:53,3.75,15570
539450,22071,1,2010-12-17 16:53,3.75,15570
539450,22070,1,2010-12-17 16:53,3.75,15570
539450,21877,4,2010-12-17 16:53,1.25,15570
539450,35400,1,2010-12-17 16:53,8.95,15570
539450,37464,2,2010-12-17 16:53,1.25,15570
539450,22192,1,2010-12-17 16:53,8.5,15570
539450,22943,4,2010-12-17 16:53,4.95,15570
539450,22193,2,2010-12-17 16:53,8.5,15570
539450,22072,3,2010-12-17 16:53,3.75,15570
539450,22891,1,2010-12-17 16:53,4.25,15570
539452,22837,10,2010-12-17 17:06,4.25,15856
539452,82484,12,2010-12-17 17:06,5.55,15856
539452,22111,48,2010-12-17 17:06,4.25,15856
539452,84030E,24,2010-12-17 17:06,3.75,15856
539452,84050,72,2010-12-17 17:06,1.25,15856
539452,84029G,48,2010-12-17 17:06,3.39,15856
539452,22667,6,2010-12-17 17:06,2.95,15856
539452,22666,6,2010-12-17 17:06,2.95,15856
539452,20966,40,2010-12-17 17:06,1.25,15856
539454,22616,12,2010-12-17 17:12,0.29,17377
539454,85123A,5,2010-12-17 17:12,2.95,17377
539454,22659,2,2010-12-17 17:12,1.95,17377
539454,22630,2,2010-12-17 17:12,1.95,17377
539454,22900,20,2010-12-17 17:12,2.95,17377
539454,21485,5,2010-12-17 17:12,4.95,17377
539454,22111,5,2010-12-17 17:12,4.95,17377
539454,22113,10,2010-12-17 17:12,3.75,17377
539454,21622,5,2010-12-17 17:12,4.95,17377
539455,84341B,1,2010-12-17 17:17,0.85,12748
539455,35971,6,2010-12-17 17:17,1.25,12748
539455,21788,2,2010-12-17 17:17,0.85,12748
539455,21787,3,2010-12-17 17:17,0.85,12748
539455,72807C,1,2010-12-17 17:17,4.25,12748
539455,84077,48,2010-12-17 17:17,0.29,12748
539455,21329,1,2010-12-17 17:17,1.65,12748
539455,20967,1,2010-12-17 17:17,3.75,12748
539455,22862,1,2010-12-17 17:17,4.25,12748
539455,22112,1,2010-12-17 17:17,4.95,12748
539455,22835,1,2010-12-17 17:17,4.65,12748
539455,20970,1,2010-12-17 17:17,3.75,12748
539455,20969,1,2010-12-17 17:17,3.75,12748
539455,21181,1,2010-12-17 17:17,2.1,12748
539455,21166,1,2010-12-17 17:17,1.95,12748
539455,21789,3,2010-12-17 17:17,0.85,12748
539455,21788,1,2010-12-17 17:17,0.85,12748
539455,21363,1,2010-12-17 17:17,4.95,12748
539455,72802C,2,2010-12-17 17:17,4.25,12748
539455,47348A,1,2010-12-17 17:17,1.95,12748
539455,22470,2,2010-12-17 17:17,2.95,12748
539455,90082B,1,2010-12-17 17:17,6.35,12748
539455,90177D,1,2010-12-17 17:17,2.95,12748
539455,90160C,1,2010-12-17 17:17,6.95,12748
539455,90161A,1,2010-12-17 17:17,4.95,12748
539455,90177B,1,2010-12-17 17:17,2.95,12748
539455,90198A,1,2010-12-17 17:17,4.25,12748
539455,90082D,1,2010-12-17 17:17,6.35,12748
539456,90154,1,2010-12-17 17:23,8.95,16885
539456,90199D,1,2010-12-17 17:23,6.35,16885
539456,90185D,2,2010-12-17 17:23,4.25,16885
539456,90200A,2,2010-12-17 17:23,4.25,16885
539456,90014A,1,2010-12-17 17:23,9.95,16885
539456,90170,3,2010-12-17 17:23,1.65,16885
539456,90178B,1,2010-12-17 17:23,11.95,16885
539456,90114,1,2010-12-17 17:23,2.55,16885
539456,22501,1,2010-12-17 17:23,9.95,16885
539456,21055,1,2010-12-17 17:23,8.95,16885
539456,22166,1,2010-12-17 17:23,7.95,16885
539456,21479,2,2010-12-17 17:23,3.75,16885
539456,21055,1,2010-12-17 17:23,8.95,16885
539456,22100,1,2010-12-17 17:23,1.25,16885
539456,21166,1,2010-12-17 17:23,1.95,16885
539456,21181,1,2010-12-17 17:23,2.1,16885
539456,21903,1,2010-12-17 17:23,2.1,16885
539456,84876D,1,2010-12-17 17:23,3.75,16885
539456,84876D,1,2010-12-17 17:23,3.75,16885
539456,84580,1,2010-12-17 17:23,3.75,16885
539456,22371,1,2010-12-17 17:23,4.25,16885
539456,21054,1,2010-12-17 17:23,8.95,16885
539456,85135C,1,2010-12-17 17:23,7.95,16885
539456,84032B,1,2010-12-17 17:23,2.95,16885
539456,85135C,2,2010-12-17 17:23,7.95,16885
539456,22095,1,2010-12-17 17:23,1.25,16885
539456,15056BL,1,2010-12-17 17:23,5.95,16885
539456,20679,1,2010-12-17 17:23,5.95,16885
539456,85136A,1,2010-12-17 17:23,7.95,16885
539456,21743,2,2010-12-17 17:23,2.95,16885
539459,22189,11,2010-12-17 17:33,3.95,12839
539459,22188,3,2010-12-17 17:33,3.95,12839
539459,21137,11,2010-12-17 17:33,3.75,12839
539459,21231,24,2010-12-17 17:33,1.25,12839
539459,22059,2,2010-12-17 17:33,1.49,12839
539459,82494L,12,2010-12-17 17:33,2.95,12839
539459,21557,7,2010-12-17 17:33,2.95,12839
539459,21232,29,2010-12-17 17:33,1.25,12839
539459,37448,19,2010-12-17 17:33,1.49,12839
539459,22064,16,2010-12-17 17:33,1.65,12839
539459,22059,10,2010-12-17 17:33,1.49,12839
539459,22197,12,2010-12-17 17:33,0.85,12839
539459,48188,1,2010-12-17 17:33,7.95,12839
539459,21481,5,2010-12-17 17:33,2.95,12839
539459,22834,5,2010-12-17 17:33,2.1,12839
539460,21731,20,2010-12-17 18:07,1.65,12931
539461,37449,1,2010-12-19 10:21,9.95,17243
539461,22314,3,2010-12-19 10:21,2.95,17243
539461,72801G,12,2010-12-19 10:21,1.25,17243
539461,22988,12,2010-12-19 10:21,1.25,17243
539461,82494L,6,2010-12-19 10:21,2.95,17243
539461,72800E,12,2010-12-19 10:21,2.1,17243
539461,21213,12,2010-12-19 10:21,0.55,17243
539461,82486,6,2010-12-19 10:21,7.95,17243
539461,72801G,12,2010-12-19 10:21,1.25,17243
539461,21034,3,2010-12-19 10:21,0.95,17243
539461,84029G,10,2010-12-19 10:21,3.75,17243
539461,22835,4,2010-12-19 10:21,4.65,17243
539461,21485,4,2010-12-19 10:21,4.95,17243
539461,22112,4,2010-12-19 10:21,4.95,17243
539462,22900,6,2010-12-19 11:19,2.95,14032
539462,22970,12,2010-12-19 11:19,2.55,14032
539462,22109,16,2010-12-19 11:19,3.39,14032
539462,22636,2,2010-12-19 11:19,8.5,14032
539462,84077,48,2010-12-19 11:19,0.29,14032
539462,21731,12,2010-12-19 11:19,1.65,14032
539462,22892,12,2010-12-19 11:19,1.25,14032
539462,22988,24,2010-12-19 11:19,1.25,14032
539462,22976,12,2010-12-19 11:19,1.25,14032
539462,21741,6,2010-12-19 11:19,2.95,14032
539462,22064,12,2010-12-19 11:19,1.65,14032
539462,22198,12,2010-12-19 11:19,1.65,14032
539462,22496,6,2010-12-19 11:19,2.95,14032
539462,22441,8,2010-12-19 11:19,2.1,14032
539462,22710,25,2010-12-19 11:19,0.42,14032
539463,22910,6,2010-12-19 11:19,2.95,18077
539463,22531,6,2010-12-19 11:19,0.42,18077
539463,22535,7,2010-12-19 11:19,0.42,18077
539463,22791,12,2010-12-19 11:19,1.25,18077
539463,22651,12,2010-12-19 11:19,0.85,18077
539463,22721,1,2010-12-19 11:19,4.95,18077
539463,22961,6,2010-12-19 11:19,1.45,18077
539463,85176,10,2010-12-19 11:19,0.85,18077
539463,16015,20,2010-12-19 11:19,0.5,18077
539463,16014,10,2010-12-19 11:19,0.42,18077
539463,20751,6,2010-12-19 11:19,2.1,18077
539463,21012,6,2010-12-19 11:19,2.1,18077
539463,22927,2,2010-12-19 11:19,5.95,18077
539463,22301,12,2010-12-19 11:19,2.55,18077
539463,21868,6,2010-12-19 11:19,1.25,18077
539463,22300,12,2010-12-19 11:19,2.55,18077
539463,21034,1,2010-12-19 11:19,0.95,18077
539464,21730,2,2010-12-19 11:35,4.95,17913
539464,22963,3,2010-12-19 11:35,0.85,17913
539464,22962,3,2010-12-19 11:35,0.85,17913
539464,21692,1,2010-12-19 11:35,3.75,17913
539464,21741,4,2010-12-19 11:35,2.95,17913
539464,22278,2,2010-12-19 11:35,4.95,17913
539464,22480,2,2010-12-19 11:35,1.25,17913
539464,21479,1,2010-12-19 11:35,3.75,17913
539464,22111,1,2010-12-19 11:35,4.95,17913
539464,84247E,1,2010-12-19 11:35,2.95,17913
539464,20767,2,2010-12-19 11:35,2.55,17913
539464,20768,2,2010-12-19 11:35,2.55,17913
539464,22666,1,2010-12-19 11:35,2.95,17913
539464,22961,6,2010-12-19 11:35,1.45,17913
539464,21690,1,2010-12-19 11:35,3.75,17913
539464,21877,2,2010-12-19 11:35,1.25,17913
539464,21875,2,2010-12-19 11:35,1.25,17913
539464,22728,1,2010-12-19 11:35,3.75,17913
539464,84946,6,2010-12-19 11:35,1.25,17913
539464,22667,2,2010-12-19 11:35,2.95,17913
539464,22110,3,2010-12-19 11:35,2.55,17913
539464,22113,6,2010-12-19 11:35,3.75,17913
539464,21484,3,2010-12-19 11:35,3.45,17913
539464,22068,4,2010-12-19 11:35,1.65,17913
539464,21613,3,2010-12-19 11:35,2.95,17913
539464,21609,5,2010-12-19 11:35,2.95,17913
539464,84580,1,2010-12-19 11:35,3.75,17913
539464,22476,2,2010-12-19 11:35,4.95,17913
539464,22473,1,2010-12-19 11:35,4.95,17913
539464,48138,2,2010-12-19 11:35,7.95,17913
539464,16169P,25,2010-12-19 11:35,0.42,17913
539465,22697,72,2010-12-19 11:38,2.55,16684
539465,22699,72,2010-12-19 11:38,2.55,16684
539465,21844,144,2010-12-19 11:38,2.55,16684
539465,22659,128,2010-12-19 11:38,1.65,16684
539465,22629,64,2010-12-19 11:38,1.65,16684
539465,22423,12,2010-12-19 11:38,12.75,16684
539465,21527,12,2010-12-19 11:38,6.95,16684
539465,21531,48,2010-12-19 11:38,2.1,16684
539465,21843,12,2010-12-19 11:38,10.95,16684
539465,21314,96,2010-12-19 11:38,1.85,16684
539465,72351A,72,2010-12-19 11:38,1.69,16684
539465,72351B,144,2010-12-19 11:38,1.69,16684
539466,21880,24,2010-12-19 12:46,0.19,12668
539466,21881,24,2010-12-19 12:46,0.19,12668
539466,21884,24,2010-12-19 12:46,0.19,12668
539466,22117,12,2010-12-19 12:46,0.85,12668
539466,22378,40,2010-12-19 12:46,0.85,12668
539466,22396,24,2010-12-19 12:46,0.42,12668
539466,82613B,20,2010-12-19 12:46,0.42,12668
539466,82613D,20,2010-12-19 12:46,0.42,12668
539466,84509G,12,2010-12-19 12:46,1.25,12668
539466,21231,12,2010-12-19 12:46,1.25,12668
539466,21232,24,2010-12-19 12:46,1.25,12668
539466,22064,12,2010-12-19 12:46,1.65,12668
539466,22644,12,2010-12-19 12:46,1.45,12668
539466,37448,12,2010-12-19 12:46,1.49,12668
539466,47567B,3,2010-12-19 12:46,5.95,12668
539466,47570B,2,2010-12-19 12:46,10.65,12668
539466,48185,2,2010-12-19 12:46,7.95,12668
539466,20914,6,2010-12-19 12:46,2.95,12668
539466,21035,6,2010-12-19 12:46,2.95,12668
539466,21527,6,2010-12-19 12:46,7.95,12668
539466,21165,12,2010-12-19 12:46,1.69,12668
539466,22554,12,2010-12-19 12:46,1.65,12668
539466,21731,12,2010-12-19 12:46,1.65,12668
539466,POST,4,2010-12-19 12:46,18,12668
C539467,22697,-1,2010-12-19 12:46,2.95,15044
C539467,82483,-1,2010-12-19 12:46,5.95,15044
C539467,22801,-1,2010-12-19 12:46,3.75,15044
539468,21793,1,2010-12-19 13:31,6.75,15044
539468,72800E,4,2010-12-19 13:31,2.55,15044
539468,22423,2,2010-12-19 13:31,12.75,15044
539468,22697,1,2010-12-19 13:31,2.95,15044
539468,21481,12,2010-12-19 13:31,2.95,15044
539468,84029G,6,2010-12-19 13:31,3.75,15044
539468,22835,6,2010-12-19 13:31,4.65,15044
539468,84030E,6,2010-12-19 13:31,4.25,15044
539468,22112,6,2010-12-19 13:31,4.95,15044
539468,22113,4,2010-12-19 13:31,3.75,15044
539468,21484,4,2010-12-19 13:31,3.45,15044
539468,21479,4,2010-12-19 13:31,3.75,15044
539468,22111,8,2010-12-19 13:31,4.95,15044
539468,21485,4,2010-12-19 13:31,4.95,15044
539468,21181,12,2010-12-19 13:31,2.1,15044
539468,21166,12,2010-12-19 13:31,1.95,15044
539468,21175,12,2010-12-19 13:31,2.1,15044
539468,84406B,6,2010-12-19 13:31,3.25,15044
539468,22173,8,2010-12-19 13:31,2.95,15044
539468,22666,4,2010-12-19 13:31,2.95,15044
539468,22766,6,2010-12-19 13:31,2.95,15044
539468,82483,10,2010-12-19 13:31,5.95,15044
539468,82486,8,2010-12-19 13:31,7.95,15044
539468,82482,12,2010-12-19 13:31,2.55,15044
539468,82494L,12,2010-12-19 13:31,2.95,15044
539468,82484,6,2010-12-19 13:31,6.45,15044
539469,22862,1,2010-12-19 13:59,4.25,17841
539469,22710,25,2010-12-19 13:59,0.42,17841
539469,21447,1,2010-12-19 13:59,1.25,17841
539469,20961,2,2010-12-19 13:59,1.25,17841
539469,20963,2,2010-12-19 13:59,1.25,17841
539469,20966,4,2010-12-19 13:59,1.25,17841
539469,85023B,1,2010-12-19 13:59,2.55,17841
539469,21623,1,2010-12-19 13:59,9.95,17841
539469,22653,1,2010-12-19 13:59,1.95,17841
539469,21056,1,2010-12-19 13:59,8.95,17841
539469,22897,2,2010-12-19 13:59,1.45,17841
539469,21407,1,2010-12-19 13:59,4.25,17841
539469,84754,1,2010-12-19 13:59,1.25,17841
539469,22174,1,2010-12-19 13:59,1.65,17841
539469,22795,1,2010-12-19 13:59,6.75,17841
539469,22386,1,2010-12-19 13:59,1.95,17841
539469,22371,2,2010-12-19 13:59,4.25,17841
539469,79160,3,2010-12-19 13:59,2.1,17841
539469,22272,1,2010-12-19 13:59,2.95,17841
539469,22910,1,2010-12-19 13:59,2.95,17841
539469,21934,1,2010-12-19 13:59,1.65,17841
539469,85099B,1,2010-12-19 13:59,1.95,17841
539469,84849D,1,2010-12-19 13:59,1.69,17841
539469,84997D,1,2010-12-19 13:59,3.75,17841
539469,20668,48,2010-12-19 13:59,0.12,17841
539469,84692,6,2010-12-19 13:59,0.42,17841
539469,22753,2,2010-12-19 13:59,0.85,17841
539469,22754,2,2010-12-19 13:59,0.85,17841
539469,79321,24,2010-12-19 13:59,4.25,17841
539469,21784,1,2010-12-19 13:59,9.95,17841
539469,22848,1,2010-12-19 13:59,16.95,17841
539469,82494L,2,2010-12-19 13:59,2.95,17841
539469,82001S,7,2010-12-19 13:59,3.75,17841
539469,82484,2,2010-12-19 13:59,6.45,17841
539470,84879,8,2010-12-19 14:03,1.69,14472
539470,20963,2,2010-12-19 14:03,1.25,14472
539470,22461,1,2010-12-19 14:03,12.75,14472
539470,85152,2,2010-12-19 14:03,2.1,14472
539470,85123A,2,2010-12-19 14:03,2.95,14472
539470,72803A,3,2010-12-19 14:03,4.25,14472
539470,72807A,3,2010-12-19 14:03,4.25,14472
539470,20961,4,2010-12-19 14:03,1.25,14472
539470,21823,1,2010-12-19 14:03,1.45,14472
539470,21390,2,2010-12-19 14:03,1.25,14472
539470,21390,2,2010-12-19 14:03,1.25,14472
539470,21823,4,2010-12-19 14:03,1.45,14472
539470,22297,6,2010-12-19 14:03,1.25,14472
539470,22294,6,2010-12-19 14:03,1.25,14472
539470,21232,2,2010-12-19 14:03,1.25,14472
539470,21361,1,2010-12-19 14:03,12.75,14472
539470,85109,12,2010-12-19 14:03,0.85,14472
539470,21609,4,2010-12-19 14:03,2.95,14472
539470,21232,1,2010-12-19 14:03,1.25,14472
539470,21232,1,2010-12-19 14:03,1.25,14472
539470,22891,1,2010-12-19 14:03,4.25,14472
539470,22891,1,2010-12-19 14:03,4.25,14472
539470,84804A,2,2010-12-19 14:03,2.95,14472
539470,84800L,2,2010-12-19 14:03,2.12,14472
539470,84800M,1,2010-12-19 14:03,1.69,14472
539470,84802A,2,2010-12-19 14:03,1.69,14472
539470,84806A,1,2010-12-19 14:03,1.45,14472
539470,82486,2,2010-12-19 14:03,7.95,14472
539470,21257,2,2010-12-19 14:03,7.95,14472
539470,82484,2,2010-12-19 14:03,6.45,14472
539470,21340,1,2010-12-19 14:03,12.75,14472
539470,21340,1,2010-12-19 14:03,12.75,14472
539470,22637,3,2010-12-19 14:03,2.55,14472
539470,21258,1,2010-12-19 14:03,12.75,14472
539470,21287,12,2010-12-19 14:03,1.25,14472
539470,21340,1,2010-12-19 14:03,12.75,14472
539471,82583,1,2010-12-19 14:16,2.1,17358
539471,22417,2,2010-12-19 14:16,0.55,17358
539471,84992,2,2010-12-19 14:16,0.55,17358
539471,21506,12,2010-12-19 14:16,0.42,17358
539471,21506,12,2010-12-19 14:16,0.42,17358
539471,22033,12,2010-12-19 14:16,0.42,17358
539471,22131,3,2010-12-19 14:16,1.95,17358
539471,22668,5,2010-12-19 14:16,2.95,17358
539471,22669,5,2010-12-19 14:16,2.95,17358
539471,21733,1,2010-12-19 14:16,2.95,17358
539471,85123A,2,2010-12-19 14:16,2.95,17358
539471,21733,3,2010-12-19 14:16,2.95,17358
539471,85049G,1,2010-12-19 14:16,1.25,17358
539471,85049C,1,2010-12-19 14:16,1.25,17358
539471,85049A,1,2010-12-19 14:16,1.25,17358
539471,85049E,1,2010-12-19 14:16,1.25,17358
539471,21892,1,2010-12-19 14:16,1.25,17358
539471,22286,2,2010-12-19 14:16,1.65,17358
539471,22133,1,2010-12-19 14:16,0.85,17358
539471,22132,1,2010-12-19 14:16,0.85,17358
539471,22078,5,2010-12-19 14:16,2.1,17358
539471,20658,4,2010-12-19 14:16,1.25,17358
539471,20669,3,2010-12-19 14:16,1.25,17358
539471,21472,2,2010-12-19 14:16,3.75,17358
539471,22375,1,2010-12-19 14:16,4.25,17358
539471,20665,4,2010-12-19 14:16,2.95,17358
539471,21985,12,2010-12-19 14:16,0.29,17358
539471,22908,12,2010-12-19 14:16,0.85,17358
539471,21484,1,2010-12-19 14:16,3.45,17358
539471,22111,1,2010-12-19 14:16,4.95,17358
539471,84030E,1,2010-12-19 14:16,4.25,17358
539471,72128,2,2010-12-19 14:16,0.85,17358
539471,72127,1,2010-12-19 14:16,1.25,17358
539471,84988,3,2010-12-19 14:16,1.45,17358
539471,21210,2,2010-12-19 14:16,1.45,17358
539471,22988,12,2010-12-19 14:16,1.25,17358
539471,21844,6,2010-12-19 14:16,2.95,17358
539471,21657,1,2010-12-19 14:16,6.95,17358
539471,85173,6,2010-12-19 14:16,2.55,17358
539471,22808,6,2010-12-19 14:16,2.95,17358
539471,20941,2,2010-12-19 14:16,1.25,17358
539471,22626,1,2010-12-19 14:16,8.5,17358
539472,84558A,1,2010-12-19 14:23,2.95,15581
539472,20618,1,2010-12-19 14:23,2.1,15581
539472,20655,1,2010-12-19 14:23,1.25,15581
539472,84826,1,2010-12-19 14:23,0.85,15581
539472,22147,1,2010-12-19 14:23,1.45,15581
539472,84826,1,2010-12-19 14:23,0.85,15581
539472,21723,1,2010-12-19 14:23,0.85,15581
539472,20828,1,2010-12-19 14:23,2.55,15581
539472,22444,1,2010-12-19 14:23,1.25,15581
539472,21719,1,2010-12-19 14:23,0.85,15581
539472,85227,1,2010-12-19 14:23,0.85,15581
539472,84826,2,2010-12-19 14:23,0.85,15581
539472,84077,3,2010-12-19 14:23,0.29,15581
539472,22144,1,2010-12-19 14:23,2.1,15581
539472,22444,1,2010-12-19 14:23,1.25,15581
539472,22474,1,2010-12-19 14:23,4.95,15581
539472,22473,1,2010-12-19 14:23,4.95,15581
539473,72802C,6,2010-12-19 14:24,4.25,14911
539473,72802B,6,2010-12-19 14:24,4.25,14911
539473,72807B,8,2010-12-19 14:24,4.25,14911
539473,72807C,8,2010-12-19 14:24,4.25,14911
539473,85036A,4,2010-12-19 14:24,4.25,14911
539473,22189,8,2010-12-19 14:24,3.95,14911
539473,22147,12,2010-12-19 14:24,1.45,14911
539473,22150,6,2010-12-19 14:24,1.95,14911
539473,22569,4,2010-12-19 14:24,3.75,14911
539473,22570,4,2010-12-19 14:24,3.75,14911
539473,22423,2,2010-12-19 14:24,12.75,14911
539473,84992,24,2010-12-19 14:24,0.55,14911
539473,48188,2,2010-12-19 14:24,7.95,14911
539473,22563,24,2010-12-19 14:24,1.25,14911
539473,85049E,12,2010-12-19 14:24,1.25,14911
539473,22077,12,2010-12-19 14:24,1.65,14911
539473,85049C,12,2010-12-19 14:24,1.25,14911
539473,C2,1,2010-12-19 14:24,50,14911
539474,84991,1,2010-12-19 14:27,0.55,15581
539474,21977,1,2010-12-19 14:27,0.55,15581
539474,72741,2,2010-12-19 14:27,1.45,15581
539474,22311,1,2010-12-19 14:27,2.95,15581
539474,21232,1,2010-12-19 14:27,1.25,15581
539474,70006,1,2010-12-19 14:27,1.65,15581
539474,22063,1,2010-12-19 14:27,2.95,15581
539475,21700,1,2010-12-19 14:41,0.85,16686
539475,21352,1,2010-12-19 14:41,6.75,16686
539475,16161U,25,2010-12-19 14:41,0.42,16686
539475,22707,25,2010-12-19 14:41,0.42,16686
539475,21503,25,2010-12-19 14:41,0.42,16686
539475,22045,25,2010-12-19 14:41,0.42,16686
539475,37370,6,2010-12-19 14:41,1.25,16686
539475,21356,2,2010-12-19 14:41,1.25,16686
539475,22451,1,2010-12-19 14:41,3.35,16686
539475,20977,2,2010-12-19 14:41,1.25,16686
539475,84050,2,2010-12-19 14:41,1.65,16686
539475,90108,3,2010-12-19 14:41,1.05,16686
539475,22197,1,2010-12-19 14:41,0.85,16686
539475,84509A,2,2010-12-19 14:41,3.75,16686
539475,22757,1,2010-12-19 14:41,1.25,16686
539475,22758,1,2010-12-19 14:41,1.25,16686
539475,22753,1,2010-12-19 14:41,0.85,16686
539475,22755,1,2010-12-19 14:41,0.85,16686
539475,85227,1,2010-12-19 14:41,0.85,16686
539475,22467,2,2010-12-19 14:41,2.55,16686
539475,22243,1,2010-12-19 14:41,1.65,16686
539475,22242,1,2010-12-19 14:41,1.65,16686
539475,21219,10,2010-12-19 14:41,1.25,16686
539475,20754,1,2010-12-19 14:41,2.1,16686
539475,22634,1,2010-12-19 14:41,9.95,16686
539475,84077,48,2010-12-19 14:41,0.29,16686
539475,20751,1,2010-12-19 14:41,2.1,16686
539475,20752,1,2010-12-19 14:41,2.1,16686
539475,16207A,2,2010-12-19 14:41,2.95,16686
539475,22968,1,2010-12-19 14:41,9.95,16686
539475,84920,1,2010-12-19 14:41,3.75,16686
539475,21578,1,2010-12-19 14:41,2.25,16686
539475,21579,2,2010-12-19 14:41,2.25,16686
539475,22197,1,2010-12-19 14:41,0.85,16686
539475,47570B,1,2010-12-19 14:41,10.65,16686
539475,22899,3,2010-12-19 14:41,2.1,16686
539475,22748,2,2010-12-19 14:41,2.1,16686
539475,22746,2,2010-12-19 14:41,2.1,16686
539475,22747,2,2010-12-19 14:41,2.1,16686
539475,22745,2,2010-12-19 14:41,2.1,16686
539475,22451,1,2010-12-19 14:41,3.35,16686
539475,22817,12,2010-12-19 14:41,0.42,16686
539475,22814,12,2010-12-19 14:41,0.42,16686
539475,85227,1,2010-12-19 14:41,0.85,16686
539475,21357,2,2010-12-19 14:41,1.25,16686
539475,21372,1,2010-12-19 14:41,2.95,16686
539475,22635,1,2010-12-19 14:41,9.95,16686
539475,21747,1,2010-12-19 14:41,1.25,16686
539475,84828,2,2010-12-19 14:41,1.25,16686
539475,21746,1,2010-12-19 14:41,1.25,16686
539475,22966,1,2010-12-19 14:41,1.25,16686
539475,22176,1,2010-12-19 14:41,2.95,16686
539475,22176,2,2010-12-19 14:41,2.95,16686
539475,22175,2,2010-12-19 14:41,2.95,16686
539475,22029,24,2010-12-19 14:41,0.42,16686
